date,price_first_auction,price_second_auction,auction_price_spread,auction_spread_dir,y_proba,trade_signal,trade,position_size,profit,profit_pct,cumulative_profit
2022-08-11 11:00:00,236.0,245.81,9.810000000000002,1,0.6406257475172966,long,long,4.1040134838209505,35.26037227628353,3.6405425491875576,3464.299100813121
2022-08-11 12:00:00,224.4,230.0,5.599999999999994,1,0.6776470551387872,long,long,4.592055313382705,20.71550975494312,2.0103221664334563,3485.014610568064
2022-08-11 13:00:00,224.0,227.94,3.9399999999999977,1,0.6913979295467436,long,long,4.780310969815239,13.834425221072031,1.2919834560924588,3498.8490357891365
2022-08-11 14:00:00,236.0,240.07,4.069999999999993,1,0.679508760187504,long,long,4.6173215517155874,13.79249871548241,1.2657292872657666,3512.641534504619
2022-08-11 15:00:00,248.7,265.18,16.480000000000018,1,0.6699094789171913,long,long,4.487787099431028,68.95873139862341,6.17847412606668,3581.6002659032424
2022-08-11 16:00:00,294.5,315.06,20.56,1,0.6459372955715563,long,long,4.172349898102961,80.7835139049969,6.574409012285046,3662.3837798082395
2022-08-11 17:00:00,349.7,360.07,10.370000000000005,1,0.5583969065986434,hold,hold,0.0,0.0,,3662.3837798082395
2022-08-11 18:00:00,380.6,397.78,17.17999999999995,1,0.536135045102553,hold,hold,0.0,0.0,,3662.3837798082395
2022-08-11 19:00:00,385.5,399.17,13.670000000000016,1,0.49616551924351554,hold,hold,0.0,0.0,,3662.3837798082395
2022-08-11 20:00:00,353.9,369.09,15.189999999999998,1,0.5029347419428635,hold,hold,0.0,0.0,,3662.3837798082395
2022-08-11 21:00:00,346.8,354.47,7.670000000000016,1,0.5902965496501779,hold,hold,0.0,0.0,,3662.3837798082395
2022-08-11 22:00:00,299.8,309.46,9.659999999999968,1,0.5562579885426104,hold,hold,0.0,0.0,,3662.3837798082395
2022-08-11 23:00:00,299.6,299.84,0.2399999999999522,1,0.5753339973084434,hold,hold,0.0,0.0,,3662.3837798082395
2022-08-12 00:00:00,284.6,281.64,-2.9600000000000364,0,0.6263275293684385,long,long,3.922861740447722,-16.6116707517254,-1.4879057326856204,3645.772109056514
2022-08-12 01:00:00,273.05,279.02,5.96999999999997,1,0.6025885512378457,hold,hold,0.0,0.0,,3645.772109056514
2022-08-12 02:00:00,262.01,273.4,11.389999999999986,1,0.6331634476600265,long,long,4.008959514527311,40.66204887046602,3.871147510012984,3686.4341579269803
2022-08-12 03:00:00,255.4,275.81,20.409999999999997,1,0.6443228333527098,long,long,4.151519135796638,79.73250556160937,7.5198205144162715,3766.1666634885896
2022-08-12 04:00:00,270.3,294.01,23.70999999999998,1,0.6485799753110708,long,long,4.206559843745092,94.73753389519604,8.3319941828005,3860.9041973837857
2022-08-12 05:00:00,289.7,327.36,37.660000000000025,1,0.5972753348399031,hold,hold,0.0,0.0,,3860.9041973837857
2022-08-12 06:00:00,345.34,374.73,29.390000000000043,1,0.6135930675950971,long,long,3.7649645260076143,105.65230741936395,8.125895129110065,3966.5565048031494
2022-08-12 07:00:00,377.5,399.17,21.670000000000016,1,0.6739166442183852,long,long,4.541636433545695,93.41726151493528,5.448761653015631,4059.973766318085
2022-08-12 08:00:00,363.0,371.34,8.339999999999975,1,0.6883900425357916,long,long,4.73880850662429,34.52166294524646,2.0068546706671926,4094.4954292633315
2022-08-12 09:00:00,328.5,338.82,10.319999999999991,1,0.6927842003672541,long,long,4.799499482784956,44.530834662340716,2.8244215229280516,4139.0262639256725
2022-08-12 10:00:00,301.0,315.26,14.259999999999993,1,0.6983837467048396,long,long,4.877398576614896,64.55170370252837,4.396964570663754,4203.577967628201
2022-08-12 11:00:00,295.0,298.01,3.009999999999991,1,0.6809123348211222,long,long,4.636416077115521,8.955612392117676,0.654773161078336,4212.533580020318
2022-08-12 12:00:00,277.0,289.01,12.009999999999993,1,0.6906441775417929,long,long,4.769893799723795,52.28642453468274,3.9573135856986115,4264.820004555001
2022-08-12 13:00:00,270.4,284.0,13.600000000000025,1,0.6786387864082586,long,long,4.605506024176741,57.63488192880378,4.628085417245359,4322.454886483805
2022-08-12 14:00:00,280.3,286.65,6.349999999999966,1,0.6665436343142643,long,long,4.4428041644486775,23.21180644424895,1.8639260259850263,4345.6666929280545
2022-08-12 15:00:00,299.0,309.22,10.220000000000027,1,0.670141864541425,long,long,4.490901186110576,40.897010122050204,3.0456982329089644,4386.563703050105
2022-08-12 16:00:00,354.8,360.42,5.6200000000000045,1,0.6646722972225801,long,long,4.417892626951419,19.828556563466993,1.265005264369996,4406.392259613572
2022-08-12 17:00:00,396.9,394.79,-2.109999999999957,0,0.6203057606004826,long,long,3.847792366341432,-13.118841892980255,-0.8590190012627293,4393.273417720591
2022-08-12 18:00:00,424.6,431.81,7.2099999999999795,1,0.5368024363984332,hold,hold,0.0,0.0,,4393.273417720591
2022-08-12 19:00:00,420.75,437.21,16.45999999999998,1,0.4707240822076272,hold,hold,0.0,0.0,,4393.273417720591
2022-08-12 20:00:00,392.4,403.93,11.53000000000003,1,0.5111238154279522,hold,hold,0.0,0.0,,4393.273417720591
2022-08-12 21:00:00,375.8,386.08,10.279999999999973,1,0.506243822962505,hold,hold,0.0,0.0,,4393.273417720591
2022-08-12 22:00:00,343.54,357.15,13.609999999999957,1,0.557413354109797,hold,hold,0.0,0.0,,4393.273417720591
2022-08-12 23:00:00,332.1,329.97,-2.1299999999999955,0,0.5506029411705525,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 00:00:00,308.0,304.92,-3.079999999999984,0,0.47790832849188586,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 01:00:00,298.0,298.71,0.7099999999999795,1,0.4751123447215583,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 02:00:00,286.0,288.98,2.980000000000018,1,0.4868707500582755,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 03:00:00,280.0,285.77,5.769999999999982,1,0.4672960650871826,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 04:00:00,286.0,290.24,4.240000000000009,1,0.47856436580252976,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 05:00:00,288.3,304.14,15.839999999999977,1,0.47134939294535594,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 06:00:00,308.8,314.86,6.060000000000002,1,0.46451911316912065,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 07:00:00,318.5,321.73,3.230000000000018,1,0.4739282336187367,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 08:00:00,314.0,310.88,-3.1200000000000045,0,0.5333623248648791,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 09:00:00,295.2,283.41,-11.789999999999964,0,0.5689404513580032,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 10:00:00,284.55,268.98,-15.569999999999991,0,0.5992276898933577,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 11:00:00,279.8,259.07,-20.730000000000015,0,0.5962455205342834,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 12:00:00,268.8,249.95,-18.850000000000023,0,0.5840778945795242,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 13:00:00,262.0,245.05,-16.94999999999999,0,0.5904268461704122,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 14:00:00,261.9,249.92,-11.97999999999999,0,0.5692388575003808,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 15:00:00,265.4,265.16,-0.2399999999999522,0,0.5754362404100846,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 16:00:00,302.3,325.53,23.22999999999996,1,0.5058676475780838,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 17:00:00,365.7,370.24,4.5400000000000205,1,0.47391219511822574,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 18:00:00,397.0,403.82,6.819999999999993,1,0.4142225890835996,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 19:00:00,399.9,402.64,2.740000000000009,1,0.394712021436585,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 20:00:00,391.2,386.02,-5.180000000000007,0,0.4161861730966364,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 21:00:00,378.0,375.25,-2.75,0,0.4275443289821238,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 22:00:00,334.7,333.25,-1.4499999999999886,0,0.4043027049630378,hold,hold,0.0,0.0,,4393.273417720591
2022-08-13 23:00:00,326.0,339.47,13.470000000000027,1,0.4638076094838338,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 00:00:00,312.8,323.36,10.560000000000002,1,0.4904326495576785,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 01:00:00,302.7,306.99,4.2900000000000205,1,0.48463851968351596,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 02:00:00,290.0,299.92,9.920000000000016,1,0.52253653726575,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 03:00:00,290.0,288.01,-1.990000000000009,0,0.5078375628267076,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 04:00:00,290.0,298.74,8.740000000000009,1,0.4748035770323567,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 05:00:00,290.0,298.52,8.519999999999982,1,0.5294162078137832,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 06:00:00,289.0,284.99,-4.009999999999991,0,0.45241799816916584,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 07:00:00,280.1,278.98,-1.1200000000000043,0,0.531444881882277,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 08:00:00,273.0,271.08,-1.920000000000016,0,0.5952447467479003,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 09:00:00,276.2,268.81,-7.389999999999986,0,0.6065251786351493,hold,hold,0.0,0.0,,4393.273417720591
2022-08-14 10:00:00,270.0,261.46,-8.54000000000002,0,0.649987695522874,long,long,4.224840043311364,-41.080133969879135,-3.6012876883649767,4352.193283750712
2022-08-14 11:00:00,265.7,261.06,-4.639999999999986,0,0.6005552876183596,hold,hold,0.0,0.0,,4352.193283750712
2022-08-14 12:00:00,260.0,261.09,1.089999999999975,1,0.6304983974576635,long,long,3.9752822919668174,-0.6669423017562686,-0.06452781238319122,4351.5263414489555
2022-08-14 13:00:00,256.3,261.0,4.699999999999989,1,0.6292436822283739,long,long,3.959476116243228,13.609537746343126,1.3410872717705895,4365.135879195299
2022-08-14 14:00:00,258.0,257.0,-1.0,0,0.5985531408236782,hold,hold,0.0,0.0,,4365.135879195299
2022-08-14 15:00:00,259.0,249.43,-9.569999999999991,0,0.6072942106698063,hold,hold,0.0,0.0,,4365.135879195299
2022-08-14 16:00:00,294.6,301.84,7.239999999999952,1,0.5460378774589445,hold,hold,0.0,0.0,,4365.135879195299
2022-08-14 17:00:00,346.7,351.27,4.569999999999993,1,0.5118579922569862,hold,hold,0.0,0.0,,4365.135879195299
2022-08-14 18:00:00,390.0,387.89,-2.1100000000000136,0,0.4343944022494337,hold,hold,0.0,0.0,,4365.135879195299
2022-08-14 19:00:00,404.5,399.31,-5.189999999999998,0,0.3901194261341557,hold,hold,0.0,0.0,,4365.135879195299
2022-08-14 20:00:00,400.2,393.94,-6.259999999999991,0,0.4338233064654572,hold,hold,0.0,0.0,,4365.135879195299
2022-08-14 21:00:00,380.4,384.52,4.1200000000000045,1,0.4460323307203141,hold,hold,0.0,0.0,,4365.135879195299
2022-08-14 22:00:00,341.9,347.6,5.7000000000000455,1,0.46776358347095603,hold,hold,0.0,0.0,,4365.135879195299
2022-08-14 23:00:00,312.2,312.39,0.1899999999999977,1,0.4824471470241446,hold,hold,0.0,0.0,,4365.135879195299
2022-08-15 00:00:00,297.0,303.42,6.420000000000016,1,0.6065597680037447,hold,hold,0.0,0.0,,4365.135879195299
2022-08-15 01:00:00,285.0,287.27,2.269999999999982,1,0.5811741589258164,hold,hold,0.0,0.0,,4365.135879195299
2022-08-15 02:00:00,277.8,281.25,3.4499999999999886,1,0.6168800707240444,long,long,3.80541021656502,8.128665247149275,0.7689277201717346,4373.264544442448
2022-08-15 03:00:00,279.0,281.0,2.0,1,0.634401593479259,long,long,4.024653818090229,3.0493076361804583,0.2715616931250057,4376.313852078629
2022-08-15 04:00:00,287.8,292.0,4.199999999999989,1,0.6368307504299124,long,long,4.055534046931254,12.03324299711122,1.0309648189990737,4388.34709507574
2022-08-15 05:00:00,313.1,325.86,12.759999999999993,1,0.6278540968456028,long,long,3.942007669258076,45.30001785973301,3.6702685366757755,4433.647112935473
2022-08-15 06:00:00,339.7,352.01,12.310000000000002,1,0.5671558999664595,hold,hold,0.0,0.0,,4433.647112935473
2022-08-15 07:00:00,344.0,368.0,24.0,1,0.6665024477537629,long,long,4.442255128617575,101.61412308682179,6.649548126835624,4535.261236022295
2022-08-15 08:00:00,362.0,364.65,2.6499999999999773,1,0.753982582142453,long,long,5.684897341742008,10.064977955616193,0.4890819452987203,4545.326213977911
2022-08-15 09:00:00,335.9,346.58,10.680000000000009,1,0.697803965066268,long,long,4.8693037366220535,47.00416390712356,2.8738193353673305,4592.330377885034
2022-08-15 10:00:00,320.0,325.7,5.699999999999989,1,0.7430351867849949,long,long,5.521012888006123,26.469773461634837,1.4982403364300412,4618.800151346669
2022-08-15 11:00:00,308.32,316.69,8.370000000000005,1,0.7204282289853232,long,long,5.190168331189293,38.441708932054404,2.402257430130162,4657.241860278723
2022-08-15 12:00:00,296.8,317.47,20.670000000000016,1,0.7511660985675459,long,long,5.642505076371881,111.63057992860688,6.665723976937385,4768.872440207329
2022-08-15 13:00:00,295.0,319.87,24.870000000000005,1,0.738788691072414,long,long,5.458087300564907,130.74263116504926,8.119975652196926,4899.615071372378
2022-08-15 14:00:00,304.7,321.77,17.069999999999993,1,0.7373440535433744,long,long,5.436762532957746,87.80553643758869,5.3004053296757965,4987.420607809967
2022-08-15 15:00:00,323.1,342.0,18.899999999999977,1,0.718328508444972,long,long,5.159958460447783,92.52321490246297,5.549675008107729,5079.94382271243
2022-08-15 16:00:00,363.7,369.37,5.670000000000016,1,0.6515922071543783,long,long,4.245724044243142,19.073255330858682,1.235178598874921,5099.017078043289
2022-08-15 17:00:00,403.1,408.77,5.669999999999959,1,0.6065803486994825,hold,hold,0.0,0.0,,5099.017078043289
2022-08-15 18:00:00,451.7,465.44,13.740000000000007,1,0.5284883845000461,hold,hold,0.0,0.0,,5099.017078043289
2022-08-15 19:00:00,446.9,451.27,4.3700000000000045,1,0.4860990597452657,hold,hold,0.0,0.0,,5099.017078043289
2022-08-15 20:00:00,425.3,430.5,5.199999999999989,1,0.5281411800218809,hold,hold,0.0,0.0,,5099.017078043289
2022-08-15 21:00:00,406.0,406.99,0.9900000000000092,1,0.5462176965255432,hold,hold,0.0,0.0,,5099.017078043289
2022-08-15 22:00:00,359.5,373.2,13.699999999999989,1,0.572956808719002,hold,hold,0.0,0.0,,5099.017078043289
2022-08-15 23:00:00,349.5,353.57,4.069999999999993,1,0.5520106099097235,hold,hold,0.0,0.0,,5099.017078043289
2022-08-16 00:00:00,330.9,319.99,-10.909999999999968,0,0.6813412669490537,long,long,4.642259220477417,-55.64704809540847,-3.6225632470457354,5043.3700299478805
2022-08-16 01:00:00,320.0,312.57,-7.430000000000007,0,0.6742230782903744,long,long,4.545767592993483,-38.77505321594161,-2.665601327410212,5004.594976731939
2022-08-16 02:00:00,309.25,272.66,-36.589999999999975,0,0.6694068224693046,long,long,4.481054939684511,-168.96180024305613,-12.192662467457442,4835.633176488883
2022-08-16 03:00:00,310.0,266.53,-43.47000000000003,0,0.6695394905018769,long,long,4.482831293415129,-199.86867632475577,-14.382376301128915,4635.764500164127
2022-08-16 04:00:00,324.1,270.04,-54.06,0,0.6623561170274143,long,long,4.387156257636337,-242.1696672878204,-17.031684797779317,4393.594832876306
2022-08-16 05:00:00,332.0,279.98,-52.01999999999998,0,0.6653304726918791,long,long,4.4266463789239925,-235.274144631626,-16.00889254487296,4158.32068824468
2022-08-16 06:00:00,366.9,344.97,-21.92999999999995,0,0.6199859870993594,long,long,3.8438262419956697,-89.29510948696485,-6.331640012702319,4069.0255787577153
2022-08-16 07:00:00,417.0,403.01,-13.990000000000007,0,0.6663374110794951,long,long,4.44005545404124,-67.116375802037,-3.6249669211946856,4001.909202955678
2022-08-16 08:00:00,405.0,395.0,-10.0,0,0.6885866935838407,long,long,4.741516345807262,-52.41516345807262,-2.72950987084628,3949.4940394976056
2022-08-16 09:00:00,378.5,378.89,0.3899999999999863,1,0.7003190902110052,long,long,4.904468281139701,-3.0872573703555837,-0.16630872042788206,3946.40678212725
2022-08-16 10:00:00,373.6,374.28,0.67999999999995,1,0.7216754115122068,long,long,5.208153995813131,-1.4584552828473316,-0.0749553149437918,3944.948326844403
2022-08-16 11:00:00,358.6,360.77,2.169999999999959,1,0.6904538785046946,long,long,4.767265583421756,5.344966316025015,0.3126549726461018,3950.2932931604278
2022-08-16 12:00:00,346.0,348.23,2.230000000000018,1,0.7260451477153458,long,long,5.271415565209983,6.755256710418358,0.3703723048086199,3957.0485498708463
2022-08-16 13:00:00,348.89,347.2,-1.6899999999999975,0,0.7181146522060751,long,long,5.1568865371305215,-13.71513824775057,-0.7622967914659533,3943.333411623096
2022-08-16 14:00:00,346.49,354.32,7.829999999999984,1,0.7081750916910344,long,long,5.015119604916051,34.2683865064926,1.9720669584844437,3977.6017981295886
2022-08-16 15:00:00,366.9,373.71,6.810000000000002,1,0.7337843302739913,long,long,5.384394433556499,31.667726092519764,1.6029954938894422,4009.2695242221084
2022-08-16 16:00:00,409.8,413.7,3.8999999999999777,1,0.7154272932179018,long,long,5.1183621188109365,14.961612263362536,0.7133052706165572,4024.231136485471
2022-08-16 17:00:00,456.94,457.52,0.5799999999999841,1,0.6644545734502174,long,long,4.414998801789103,-2.4393006949623905,-0.12091371703359066,4021.7918357905087
2022-08-16 18:00:00,513.59,519.43,5.839999999999918,1,0.5849073374782603,hold,hold,0.0,0.0,,4021.7918357905087
2022-08-16 19:00:00,512.7,514.84,2.1399999999999864,1,0.5649506762120923,hold,hold,0.0,0.0,,4021.7918357905087
2022-08-16 20:00:00,476.8,476.51,-0.2900000000000204,0,0.5701679451703989,hold,hold,0.0,0.0,,4021.7918357905087
2022-08-16 21:00:00,451.2,436.97,-14.22999999999996,0,0.5795624310351064,hold,hold,0.0,0.0,,4021.7918357905087
2022-08-16 22:00:00,398.0,371.53,-26.470000000000027,0,0.6210270551770389,long,long,3.85674603261865,-107.08806748341577,-6.976489867723984,3914.703768307093
2022-08-16 23:00:00,354.8,362.2,7.399999999999977,1,0.6077011316319905,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 00:00:00,317.5,316.66,-0.839999999999975,0,0.5313242043863278,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 01:00:00,301.0,301.67,0.6700000000000159,1,0.5545788486642641,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 02:00:00,277.0,277.35,0.3500000000000227,1,0.5544726274371431,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 03:00:00,272.9,267.64,-5.259999999999991,0,0.5457776879050691,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 04:00:00,272.9,262.03,-10.870000000000005,0,0.548347695018667,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 05:00:00,281.0,272.92,-8.079999999999984,0,0.5854559866569382,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 06:00:00,342.0,309.93,-32.06999999999999,0,0.5293361668225272,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 07:00:00,442.0,401.0,-41.0,0,0.5173579593027529,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 08:00:00,452.6,452.0,-0.6000000000000227,0,0.5847812979136745,hold,hold,0.0,0.0,,3914.703768307093
2022-08-17 09:00:00,431.4,441.56,10.160000000000023,1,0.6511468593017466,long,long,4.2399223237852866,38.077610809658616,2.081764745705742,3952.781379116752
2022-08-17 10:00:00,406.7,438.99,32.29000000000002,1,0.6516139800454177,long,long,4.2460077899063,132.1035915360745,7.649968837632198,4084.8849706528263
2022-08-17 11:00:00,400.0,433.28,33.27999999999997,1,0.6443294069429397,long,long,4.151603846514404,133.16537601199926,8.018911542090052,4218.050346664825
2022-08-17 12:00:00,400.0,438.99,38.99000000000001,1,0.6939204572063834,long,long,4.815256009295162,182.7468318024184,9.487908402463535,4400.797178467244
2022-08-17 13:00:00,400.0,436.37,36.370000000000005,1,0.6576241328876424,long,long,4.324695001562236,152.28915720681854,8.80346227605682,4553.086335674062
2022-08-17 14:00:00,398.0,435.6,37.60000000000002,1,0.648667695382246,long,long,4.207697790325143,153.20943691622546,9.148668776676075,4706.295772590287
2022-08-17 15:00:00,423.0,443.99,20.99000000000001,1,0.6802973656229039,long,long,4.62804505673463,92.14266574085991,4.706768374532567,4798.438438331147
2022-08-17 16:00:00,454.5,493.65,39.14999999999998,1,0.6441835546374881,long,long,4.149724520653896,157.46171498359993,8.348757038723338,4955.9001533147475
2022-08-17 17:00:00,509.0,534.08,25.08000000000004,1,0.5843793859710462,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-17 18:00:00,548.4,569.92,21.519999999999985,1,0.47543508606089685,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-17 19:00:00,541.8,557.2,15.400000000000093,1,0.44780104805180376,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-17 20:00:00,499.0,509.0,10.0,1,0.48420539554238484,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-17 21:00:00,462.9,462.39,-0.5099999999999909,0,0.5347879395671031,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-17 22:00:00,399.8,390.0,-9.800000000000011,0,0.5551858890852328,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-17 23:00:00,338.0,384.4,46.39999999999998,1,0.5768512692212616,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-18 00:00:00,303.0,343.1,40.10000000000002,1,0.5809344082991127,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-18 01:00:00,302.4,324.98,22.58000000000004,1,0.5914101478649388,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-18 02:00:00,296.4,297.91,1.5100000000000475,1,0.5701588319364332,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-18 03:00:00,286.78,287.98,1.2000000000000457,1,0.5783057997001105,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-18 04:00:00,282.28,281.37,-0.9099999999999682,0,0.568733685300049,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-18 05:00:00,298.45,295.01,-3.4399999999999977,0,0.6000403655508527,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-18 06:00:00,340.5,331.54,-8.95999999999998,0,0.6025996732982344,hold,hold,0.0,0.0,,4955.9001533147475
2022-08-18 07:00:00,449.0,460.75,11.75,1,0.6140971204563788,long,long,3.771152733528162,39.311044618955904,2.321635958303453,4995.211197933703
2022-08-18 08:00:00,458.7,473.08,14.379999999999995,1,0.6633693145655204,long,long,4.400588475071284,58.28046227152504,2.8872440212580077,5053.491660205228
2022-08-18 09:00:00,444.0,459.0,15.0,1,0.7291890341970955,long,long,5.317166475932929,74.75749713899393,3.1665877317579825,5128.249157344222
2022-08-18 10:00:00,413.64,429.08,15.439999999999998,1,0.6622560347788644,long,long,4.385830556010244,62.717223784798165,3.4571040221082048,5190.96638112902
2022-08-18 11:00:00,398.0,413.03,15.029999999999973,1,0.6360365147004963,long,long,4.045424480323546,55.80272993926278,3.465838130237161,5246.769111068283
2022-08-18 12:00:00,395.0,405.4,10.399999999999975,1,0.6588293945437573,long,long,4.340561711148939,40.141841795948864,2.341284900479185,5286.910952864231
2022-08-18 13:00:00,387.4,395.06,7.660000000000025,1,0.6477829685757932,long,long,4.196227743768671,27.143104517268128,1.669709244887973,5314.0540573815
2022-08-18 14:00:00,394.0,406.8,12.800000000000011,1,0.6412388921071143,long,long,4.111873167507593,47.631976544097235,2.940103854316101,5361.686033925597
2022-08-18 15:00:00,408.5,423.6,15.100000000000025,1,0.6400560965792086,long,long,4.096718067682132,56.86044282200029,3.397677071808032,5418.546476747598
2022-08-18 16:00:00,452.1,464.9,12.799999999999956,1,0.6007850232208203,hold,hold,0.0,0.0,,5418.546476747598
2022-08-18 17:00:00,504.0,513.3,9.299999999999956,1,0.5732585631532146,hold,hold,0.0,0.0,,5418.546476747598
2022-08-18 18:00:00,555.4,548.4,-7.0,0,0.49244578484824925,hold,hold,0.0,0.0,,5418.546476747598
2022-08-18 19:00:00,541.0,536.74,-4.259999999999991,0,0.5042265299177889,hold,hold,0.0,0.0,,5418.546476747598
2022-08-18 20:00:00,492.0,490.07,-1.9300000000000068,0,0.5282450041470547,hold,hold,0.0,0.0,,5418.546476747598
2022-08-18 21:00:00,441.36,447.22,5.860000000000014,1,0.5036592640650998,hold,hold,0.0,0.0,,5418.546476747598
2022-08-18 22:00:00,369.9,310.0,-59.89999999999998,0,0.5187067337267076,hold,hold,0.0,0.0,,5418.546476747598
2022-08-18 23:00:00,324.3,326.01,1.7099999999999795,1,0.562196017775769,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 00:00:00,291.85,310.04,18.19,1,0.4951734824059659,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 01:00:00,283.0,279.93,-3.069999999999993,0,0.5143552816280147,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 02:00:00,273.0,275.02,2.019999999999982,1,0.5278982494700348,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 03:00:00,269.65,269.05,-0.5999999999999659,0,0.5279598619824135,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 04:00:00,276.2,279.93,3.730000000000018,1,0.5247250707948945,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 05:00:00,285.0,302.86,17.860000000000014,1,0.5341065262062183,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 06:00:00,317.0,374.22,57.22000000000003,1,0.4504853752479332,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 07:00:00,424.66,410.0,-14.660000000000023,0,0.48738647250401956,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 08:00:00,442.0,444.96,2.9599999999999795,1,0.4861110563825317,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 09:00:00,418.1,423.51,5.409999999999968,1,0.4887694892658871,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 10:00:00,386.86,402.75,15.889999999999986,1,0.46844050451758956,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 11:00:00,370.8,390.04,19.24000000000001,1,0.5006355144425632,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 12:00:00,363.2,381.96,18.75999999999999,1,0.5462407456200633,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 13:00:00,358.9,371.92,13.02000000000004,1,0.5100944107322088,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 14:00:00,353.51,368.11,14.600000000000025,1,0.5178399835439609,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 15:00:00,362.0,381.0,19.0,1,0.5118752599943933,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 16:00:00,409.0,425.39,16.389999999999986,1,0.48580407829231353,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 17:00:00,447.5,463.17,15.670000000000016,1,0.4601058917407833,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 18:00:00,479.0,497.51,18.50999999999999,1,0.4404514909525533,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 19:00:00,491.0,497.4,6.399999999999977,1,0.44861218860615326,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 20:00:00,466.7,472.11,5.410000000000025,1,0.48422409279241446,hold,hold,0.0,0.0,,5418.546476747598
2022-08-19 21:00:00,451.66,450.01,-1.650000000000034,0,0.5135289921279647,hold,hold,0.0,0.0,,5418.546476747598
